                 species,common_name,length,weight,fullness,weight_stomach_full,               prey_name,year,station,  lat,    lon,habitat
Oncorhynchus_tshawytscha,        Chinook_Imm.,359,650,25,16,            Fish;Unknown,1997,    IPB,58.21,-137.28,Coastal
Oncorhynchus_tshawytscha,        Chinook_Imm.,324,460,75,11,     Zoeae;Unkn._Decapod,1997,    IPB,58.21,-137.28,Coastal
Oncorhynchus_tshawytscha,        Chinook_Imm.,250,205,75,7.5,           Fish;Cottidae,1997,    IPB,58.21,-137.28,Coastal
Oncorhynchus_tshawytscha,        Chinook_Imm.,325,460,50,10.2,            Fish;Unknown,1997,    IPC,58.09,-137.45,Coastal
Oncorhynchus_tshawytscha,        Chinook_Imm.,314,423,100,14,          Fish;Sandlance,1997,    ISA,58.22,-135.53, Strait
   Theragra_chalcogramma,     Walleye_pollock,255,110,0,1.5,                   Empty,1997,    ISA,58.22,-135.53, Strait
   Theragra_chalcogramma,     Walleye_pollock,507,900,50,12,     Amphipods;Hyperiids,1997,    ISA,58.22,-135.53, Strait
   Theragra_chalcogramma,     Walleye_pollock,507,900,50,12,            Oikopleurans,1997,    ISA,58.22,-135.53, Strait
   Theragra_chalcogramma,     Walleye_pollock,507,900,50,12,             Polychaetes,1997,    ISA,58.22,-135.53, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,311,380,75,9,            Fish;Unknown,1997,    ISB,58.24,-135.49, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,271,290,100,11,             Euphausiids,1997,    ISB,58.24,-135.49, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,271,290,100,11,          Fish;Sandlance,1997,    ISB,58.24,-135.49, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,271,290,100,11,    Fish;Unident._Larvae,1997,    ISB,58.24,-135.49, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,318,440,100,25,          Fish;Sandlance,1997,    ISB,58.24,-135.49, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,269,260,100,12,             Euphausiids,1997,    ISB,58.24,-135.49, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,269,260,100,12,    Fish;Unident._Larvae,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,318,282,75,5.3,     Amphipods;Hyperiids,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,318,282,75,5.3,             Euphausiids,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,318,282,75,5.3,            Oikopleurans,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,318,282,75,5.3,                   Other,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,353,293,25,4.7,             Euphausiids,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,353,293,25,4.7,            Oikopleurans,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,327,263,50,4,            Oikopleurans,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,358,345,75,6.8,             Euphausiids,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,358,345,75,6.8,            Oikopleurans,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,358,345,75,6.8,     Zoeae;Unkn._Decapod,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,367,350,75,6.1,             Euphausiids,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,367,350,75,6.1,            Oikopleurans,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,347,302,125,7.3,             Euphausiids,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,347,302,125,7.3,            Oikopleurans,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,350,296,75,5.2,             Euphausiids,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,350,296,75,5.2,            Oikopleurans,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,355,303,50,5.2,             Euphausiids,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,355,303,50,5.2,            Oikopleurans,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,268,138,125,4,             Euphausiids,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,268,138,125,4,            Oikopleurans,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,351,313,50,5.4,             Euphausiids,1997,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,351,313,50,5.4,            Oikopleurans,1997,    ISB,58.24,-135.49, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,326,505,25,12.9,            Fish;Unknown,1997,    ISC,58.25,-135.44, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,326,505,25,12.9,     Zoeae;Unkn._Decapod,1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,516,828,100,152,     Amphipods;Hyperiids,1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,516,828,100,152,            Fish;Unknown,1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,516,828,100,152,            Oikopleurans,1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,491,780,75,11,             Euphausiids,1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,491,780,75,11,            Oikopleurans,1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,491,780,75,11,                  Shrimp,1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,542,852,25,20.5,     Copepod;Lg.(>2.5mm),1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,542,852,25,20.5,            Oikopleurans,1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,542,852,25,20.5,     Zoeae;Unkn._Decapod,1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,523,870,0,10.1,                   Empty,1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,517,909,75,17.4,             Euphausiids,1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,517,909,75,17.4,            Oikopleurans,1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,517,909,75,17.4,                  Shrimp,1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,546,1008,100,23,            Oikopleurans,1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,546,1008,100,23,     Zoeae;Unkn._Decapod,1997,    ISC,58.25,-135.44, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,238,154,0,2.6,                   Empty,1997,    LFC,58.35,-134.73,Inshore
     Trichodon_trichodon,       Pac._Sandfish,121,22,100,3.4,        Fish;Juv._Salmon,1997,    LFC,58.35,-134.73,Inshore
     Trichodon_trichodon,       Pac._Sandfish,135,32,100,3.1,            Fish;Unknown,1997,    LFC,58.35,-134.73,Inshore
     Trichodon_trichodon,       Pac._Sandfish,135,32,100,3.1,     Zoeae;Unkn._Decapod,1997,    LFC,58.35,-134.73,Inshore
     Trichodon_trichodon,       Pac._Sandfish,139,35,100,2.8,            Fish;Unknown,1997,    LFC,58.35,-134.73,Inshore
     Trichodon_trichodon,       Pac._Sandfish,218,176,75,1.4,     Zoeae;Unkn._Decapod,1997,    LFC,58.35,-134.73,Inshore
     Trichodon_trichodon,       Pac._Sandfish,140,31,50,1.9,            Fish;Unknown,1997,    LFC,58.35,-134.73,Inshore
     Trichodon_trichodon,       Pac._Sandfish,145,45,125,6,        Fish;Juv._Salmon,1997,    LFC,58.35,-134.73,Inshore
   Platichthys_stellatus,     Starry_flounder,347,500,0,18,                   Empty,1997,    TKI,58.19,-134.2,Inshore
   Platichthys_stellatus,     Starry_flounder,341,430,10,18,             Euphausiids,1997,    TKI,58.19,-134.2,Inshore
   Platichthys_stellatus,     Starry_flounder,339,459,0,23.5,                   Empty,1997,    TKI,58.19,-134.2,Inshore
   Platichthys_stellatus,     Starry_flounder,337,398,0,19.8,                   Empty,1997,    TKI,58.19,-134.2,Inshore
   Platichthys_stellatus,     Starry_flounder,309,325,0,10.1,                   Empty,1997,    TKI,58.19,-134.2,Inshore
Oncorhynchus_tshawytscha,        Chinook_Imm.,310,395,25,9.2,     Amphipods;Hyperiids,1997,    UCA,58.08,-135, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,310,395,25,9.2,             Cephalopods,1997,    UCA,58.08,-135, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,310,395,25,9.2,     Zoeae;Unkn._Decapod,1997,    UCA,58.08,-135, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,311,365,75,5.9,             Euphausiids,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,489,900,125,16,            Chaetognaths,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,489,900,125,16,            Oikopleurans,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,516,840,75,9.9,            Oikopleurans,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,516,840,75,9.9,     Zoeae;Unkn._Decapod,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,398,470,100,14.6,            Oikopleurans,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,398,470,100,14.6,     Zoeae;Unkn._Decapod,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,355,330,75,7,     Amphipods;Hyperiids,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,355,330,75,7,             Euphausiids,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,355,330,75,7,            Oikopleurans,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,493,950,125,29.2,             Euphausiids,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,493,950,125,29.2,            Fish;Unknown,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,493,950,125,29.2,            Oikopleurans,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,523,910,50,18.2,             Euphausiids,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,523,910,50,18.2,            Oikopleurans,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,534,895,25,13.2,            Oikopleurans,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,489,895,75,15.2,             Euphausiids,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,489,895,75,15.2,            Oikopleurans,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,502,890,125,25.6,     Amphipods;Hyperiids,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,502,890,125,25.6,             Euphausiids,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,502,890,125,25.6,            Fish;Unknown,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,502,890,125,25.6,            Oikopleurans,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,411,1100,125,19.9,             Euphausiids,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,411,1100,125,19.9,            Oikopleurans,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,510,510,125,22,             Euphausiids,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,510,510,125,22,            Oikopleurans,1997,    UCA,58.08,-135, Strait
   Theragra_chalcogramma,     Walleye_pollock,550,980,100,8,             Euphausiids,1997,    UCB,58.1,-135.02, Strait
   Theragra_chalcogramma,     Walleye_pollock,550,980,100,8,            Oikopleurans,1997,    UCB,58.1,-135.02, Strait
   Theragra_chalcogramma,     Walleye_pollock,522,890,100,25.4,     Amphipods;Hyperiids,1997,    UCB,58.1,-135.02, Strait
   Theragra_chalcogramma,     Walleye_pollock,522,890,100,25.4,             Euphausiids,1997,    UCB,58.1,-135.02, Strait
   Theragra_chalcogramma,     Walleye_pollock,522,890,100,25.4,            Fish;Unknown,1997,    UCB,58.1,-135.02, Strait
   Theragra_chalcogramma,     Walleye_pollock,522,890,100,25.4,            Oikopleurans,1997,    UCB,58.1,-135.02, Strait
   Theragra_chalcogramma,     Walleye_pollock,522,890,100,25.4,             Polychaetes,1997,    UCB,58.1,-135.02, Strait
   Theragra_chalcogramma,     Walleye_pollock,537,1050,100,23,     Copepod;Lg.(>2.5mm),1997,    UCB,58.1,-135.02, Strait
   Theragra_chalcogramma,     Walleye_pollock,537,1050,100,23,             Euphausiids,1997,    UCB,58.1,-135.02, Strait
   Theragra_chalcogramma,     Walleye_pollock,537,1050,100,23,            Fish;Unknown,1997,    UCB,58.1,-135.02, Strait
   Theragra_chalcogramma,     Walleye_pollock,537,1050,100,23,            Oikopleurans,1997,    UCB,58.1,-135.02, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,321,409,25,11,    Fish;Unident._Larvae,1997,    UCC,58.13,-135.07, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,321,409,25,11,     Zoeae;Unkn._Decapod,1997,    UCC,58.13,-135.07, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,310,410,0,6.5,                   Empty,1997,    UCD,58.16,-135.04, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,285,285,0,5.6,                   Empty,1997,    UCD,58.16,-135.04, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,284,302,25,6.5,             Euphausiids,1997,    UCD,58.16,-135.04, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,284,302,25,6.5,            Fish;Unknown,1997,    UCD,58.16,-135.04, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,301,357,0,5.8,                   Empty,1997,    UCD,58.16,-135.04, Strait
   Theragra_chalcogramma,     Walleye_pollock,341,320,25,4.5,     Copepod;Lg.(>2.5mm),1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,341,320,25,4.5,            Fish;Unknown,1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,341,320,25,4.5,                   Other,1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,343,310,75,9.2,     Copepod;Lg.(>2.5mm),1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,343,310,75,9.2,            Fish;Unknown,1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,343,310,75,9.2,               Pteropods,1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,350,330,100,6,     Copepod;Lg.(>2.5mm),1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,350,330,100,6,            Fish;Unknown,1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,350,330,100,6,               Pteropods,1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,350,330,100,6,     Zoeae;Unkn._Decapod,1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,360,370,75,16,     Copepod;Lg.(>2.5mm),1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,360,370,75,16,             Euphausiids,1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,360,370,75,16,            Fish;Capelin,1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,360,370,75,16,          Fish;Sandlance,1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,353,350,50,6.7,     Copepod;Lg.(>2.5mm),1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,353,350,50,6.7,            Fish;Capelin,1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,360,390,75,12,     Copepod;Lg.(>2.5mm),1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,360,390,75,12,            Fish;Unknown,1997,    CSC,58.21,-136.51,Coastal
   Theragra_chalcogramma,     Walleye_pollock,311,230,25,3.5,     Copepod;Lg.(>2.5mm),1997,    CSC,58.21,-136.51,Coastal
       Squalus_acanthias,       Spiny_dogfish,960,4300,0,120,                   Empty,1997,    IPA,58.34,-137.12,Coastal
       Squalus_acanthias,       Spiny_dogfish,1080,7100,100,1200,             Cephalopods,1997,    IPA,58.34,-137.12,Coastal
       Squalus_acanthias,       Spiny_dogfish,830,2400,0,90,                   Empty,1997,    IPA,58.34,-137.12,Coastal
       Squalus_acanthias,       Spiny_dogfish,720,1500,0,0,                   Empty,1997,    IPA,58.34,-137.12,Coastal
       Squalus_acanthias,       Spiny_dogfish,880,2900,0,80,                   Empty,1997,    IPA,58.34,-137.12,Coastal
       Squalus_acanthias,       Spiny_dogfish,660,1100,0,0,                   Empty,1997,    IPA,58.34,-137.12,Coastal
       Squalus_acanthias,       Spiny_dogfish,780,2000,0,90,                   Empty,1997,    IPA,58.34,-137.12,Coastal
       Squalus_acanthias,       Spiny_dogfish,730,1600,0,0,                   Empty,1997,    IPA,58.34,-137.12,Coastal
       Squalus_acanthias,       Spiny_dogfish,750,1800,0,0,                   Empty,1997,    IPA,58.34,-137.12,Coastal
       Squalus_acanthias,       Spiny_dogfish,780,1900,0,0,                   Empty,1997,    IPA,58.34,-137.12,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,519,1900,75,60,          Fish;Sandlance,1997,    IPB,58.21,-137.28,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,519,1900,75,60,               Pteropods,1997,    IPB,58.21,-137.28,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,550,1800,0,49,                   Empty,1997,    IPB,58.21,-137.28,Coastal
Oncorhynchus_tshawytscha,        Chinook_Imm.,333,490,75,17.5,            Fish;Unknown,1997,    ISD,58.27,-135.4, Strait
     Trichodon_trichodon,       Pac._Sandfish,171,64,75,1.9,            Fish;Unknown,1997,    ISD,58.27,-135.4, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,366,679,75,53,            Fish;Capelin,1997,    TKI,58.19,-134.2,Inshore
Oncorhynchus_tshawytscha,        Chinook_Imm.,347,550,75,11,    Fish;Unident._Larvae,1997,    UCA,58.08,-135, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,325,450,75,9,    Fish;Unident._Larvae,1997,    UCA,58.08,-135, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,445,934,0,19,                   Empty,1997,    UCB,58.1,-135.02, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,481,    nd,50,12,     Amphipods;Hyperiids,1997,    CSB,58.18,-136.48,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,481,    nd,50,12,          Fish;Sandlance,1997,    CSB,58.18,-136.48,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,481,    nd,50,12,                  Shrimp,1997,    CSB,58.18,-136.48,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,492,    nd,50,12,    Fish;Unident._Larvae,1997,    IPB,58.21,-137.28,Coastal
  Oncorhynchus_gorbuscha,          Pink_Adult,492,    nd,50,12,               Pteropods,1997,    IPB,58.21,-137.28,Coastal
          Brama_japonica,             Pomfret,395,    nd,25,14,            Fish;Unknown,1997,    IPD,57.89,-137.71,Coastal
      Anoplopoma_fimbria,           Sablefish,202,81,10,1.5,     Zoeae;Unkn._Decapod,1997,    CSC,58.21,-136.51,Coastal
      Anoplopoma_fimbria,           Sablefish,207,78,10,1.7,           Fish;Cottidae,1997,    CSC,58.21,-136.51,Coastal
      Anoplopoma_fimbria,           Sablefish,203,76,75,4.3,            Fish;Unknown,1997,    CSC,58.21,-136.51,Coastal
      Anoplopoma_fimbria,           Sablefish,177,45,100,5.7,            Fish;Herring,1997,    CSC,58.21,-136.51,Coastal
    Oncorhynchus_kisutch,          Coho_Adult,349,400,75,9.5,             Euphausiids,1997,    IPC,58.09,-137.45,Coastal
    Oncorhynchus_kisutch,          Coho_Adult,349,400,75,9.5,             Polychaetes,1997,    IPC,58.09,-137.45,Coastal
      Anoplopoma_fimbria,           Sablefish,199,70,75,7,             Euphausiids,1997,    IPC,58.09,-137.45,Coastal
      Anoplopoma_fimbria,           Sablefish,188,73,100,6,             Euphausiids,1997,    IPC,58.09,-137.45,Coastal
      Anoplopoma_fimbria,           Sablefish,182,65,75,7,             Euphausiids,1997,    IPD,57.89,-137.71,Coastal
      Anoplopoma_fimbria,           Sablefish,211,95,25,5,             Euphausiids,1997,    IPD,57.89,-137.71,Coastal
    Oncorhynchus_kisutch,          Coho_Adult,673,    nd,75,119,            Fish;Capelin,1997,    ISC,58.25,-135.44, Strait
  Oncorhynchus_gorbuscha,          Pink_Adult,535,    nd,75,16,     Zoeae;Unkn._Decapod,1997,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,513,    nd,75,9.6,             Euphausiids,1997,    UCA,58.08,-135, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,685,    nd,0,85,                   Empty,1997,    UCA,58.08,-135, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,554,    nd,100,150,            Fish;Herring,1997,    UCB,58.1,-135.02, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,608,    nd,100,185,            Fish;Herring,1997,    UCB,58.1,-135.02, Strait
    Oncorhynchus_kisutch,          Coho_Adult,677,    nd,100,180,            Fish;Herring,1997,    UCB,58.1,-135.02, Strait
   Theragra_chalcogramma,     Walleye_pollock,525,    nd,25,12,             Euphausiids,1997,    UCB,58.1,-135.02, Strait
    Oncorhynchus_kisutch,          Coho_Adult,638,    nd,125,111,            Fish;Herring,1997,    UCC,58.13,-135.07, Strait
      Anoplopoma_fimbria,           Sablefish,227,110,25,3,             Euphausiids,1997,    IPC,58.09,-137.45,Coastal
      Anoplopoma_fimbria,           Sablefish,227,110,25,3,            Fish;Unknown,1997,    IPC,58.09,-137.45,Coastal
      Anoplopoma_fimbria,           Sablefish,224,90,0,3.2,                   Empty,1997,    IPC,58.09,-137.45,Coastal
      Anoplopoma_fimbria,           Sablefish,222,80,25,2.8,     Zoeae;Unkn._Decapod,1997,    IPC,58.09,-137.45,Coastal
      Anoplopoma_fimbria,           Sablefish,225,120,125,6.5,             Euphausiids,1997,    IPC,58.09,-137.45,Coastal
      Anoplopoma_fimbria,           Sablefish,225,120,125,6.5,     Zoeae;Unkn._Decapod,1997,    IPC,58.09,-137.45,Coastal
      Anoplopoma_fimbria,           Sablefish,236,120,75,3.4,     Zoeae;Unkn._Decapod,1997,    IPC,58.09,-137.45,Coastal
      Anoplopoma_fimbria,           Sablefish,219,80,25,3.2,             Euphausiids,1997,    IPC,58.09,-137.45,Coastal
      Anoplopoma_fimbria,           Sablefish,219,80,25,3.2,     Zoeae;Unkn._Decapod,1997,    IPC,58.09,-137.45,Coastal
      Anoplopoma_fimbria,           Sablefish,215,90,125,3.6,                   Other,1997,    IPC,58.09,-137.45,Coastal
      Anoplopoma_fimbria,           Sablefish,234,120,125,4.5,                 Jellies,1997,    IPC,58.09,-137.45,Coastal
      Anoplopoma_fimbria,           Sablefish,222,100,50,4.4,                 Jellies,1997,    IPC,58.09,-137.45,Coastal
      Anoplopoma_fimbria,           Sablefish,222,100,50,4.4,     Zoeae;Unkn._Decapod,1997,    IPC,58.09,-137.45,Coastal
     Trichodon_trichodon,       Pac._Sandfish,194,85,25,4,     Copepod;Sm.(<2.5mm),1997,    TKI,58.19,-134.2,Inshore
     Trichodon_trichodon,       Pac._Sandfish,194,85,25,4,                   Other,1997,    TKI,58.19,-134.2,Inshore
Oncorhynchus_tshawytscha,        Chinook_Imm.,297,355,10,8,            Fish;Unknown,1998,    FPR,58.37,-135,Inshore
   Theragra_chalcogramma,     Walleye_pollock,543,805,15,10.9,            Oikopleurans,1998,    FPR,58.37,-135,Inshore
Oncorhynchus_tshawytscha,        Chinook_Imm.,372,701,10,11,            Fish;Unknown,1998,    ISA,58.22,-135.53, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,305,383,10,7,            Fish;Unknown,1998,    ISA,58.22,-135.53, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,371,661,10,14.1,            Fish;Capelin,1998,    ISA,58.22,-135.53, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,509,1561,10,23,            Fish;Unknown,1998,    ISA,58.22,-135.53, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,290,331,30,16.7,            Fish;Capelin,1998,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,431,520,50,12.5,             Euphausiids,1998,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,431,520,50,12.5,    Fish;Unident._Larvae,1998,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,431,520,50,12.5,             Polychaetes,1998,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,414,435,60,10,           Crab_Megalops,1998,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,414,435,60,10,             Euphausiids,1998,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,414,435,60,10,            Oikopleurans,1998,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,547,1020,50,14,             Euphausiids,1998,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,547,1020,50,14,            Fish;Capelin,1998,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,433,535,60,16,           Crab_Megalops,1998,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,433,535,60,16,             Euphausiids,1998,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,433,535,60,16,            Oikopleurans,1998,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,569,1000,10,11,            Fish;Capelin,1998,    ISB,58.24,-135.49, Strait
   Theragra_chalcogramma,     Walleye_pollock,485,850,30,14,             Euphausiids,1998,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,485,850,30,14,            Oikopleurans,1998,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,527,920,10,11.4,             Euphausiids,1998,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,527,920,10,11.4,            Oikopleurans,1998,    ISC,58.25,-135.44, Strait
   Theragra_chalcogramma,     Walleye_pollock,539,940,10,12.8,             Euphausiids,1998,    ISC,58.25,-135.44, Strait
Oncorhynchus_tshawytscha,        Chinook_Imm.,337,493,50,18.4,             Euphausiids,1998,    UCA,58.08,-135, Strait
